year	age	educ	degree	sex	postlife	happy	life	richwork	news	tvhours	usewww	zodiac	degree3	newsreordered	id	income98	region	vote96	vote00
2002	99	14	1	2	0	0	0	0	0	-1	2	99	2	0	2299	98	4	2	2
2002	31	10	0	1	0	0	0	0	0	-1	1	5	1	0	2300	18	4	1	2
2002	30	12	1	1	0	0	0	0	0	-1	1	6	2	0	2301	24	4	1	1
2002	34	12	1	2	0	0	0	0	0	-1	2	6	2	0	2302	7	4	1	1
2002	40	14	1	1	1	1	1	0	5	8	1	11	2	1	2303	10	4	2	1
2002	26	17	3	2	2	1	0	0	1	1	1	9	3	5	2304	17	4	1	1
2002	84	8	0	2	1	2	1	0	0	-1	2	5	1	0	2305	24	4	1	1
2002	74	12	1	2	0	0	0	0	0	-1	2	6	2	0	2306	98	4	1	1
2002	29	13	1	2	0	0	0	0	0	-1	2	6	2	0	2307	16	4	1	1
2002	32	14	1	1	2	2	2	1	3	3	1	8	2	3	2308	21	4	1	2
2002	54	16	3	1	8	1	0	0	1	3	2	5	3	5	2309	18	4	1	1
2002	22	12	1	1	1	2	2	1	0	-1	1	9	2	0	2310	17	4	 	2
2002	33	13	2	1	0	0	0	0	0	-1	1	4	2	0	2311	16	4	2	1
2002	29	12	1	1	0	0	0	0	0	-1	1	4	2	0	2312	16	4	1	1
2002	26	14	1	2	1	2	2	1	3	6	1	4	2	3	2313	13	4	2	1
2002	74	12	1	1	1	1	1	0	0	-1	1	9	2	0	2314	98	4	1	1
2002	19	12	1	2	0	0	0	0	0	-1	1	3	2	0	2315	20	4	 	 
2002	69	12	1	2	0	0	0	0	0	-1	1	9	2	0	2316	18	4	1	1
2002	39	16	3	2	0	0	0	0	0	-1	1	2	3	0	2317	20	4	1	1
2002	74	14	2	1	8	2	2	0	1	2	1	1	2	5	2318	17	4	1	1
2002	35	16	3	2	1	2	0	0	3	3	1	12	3	3	2319	11	4	1	1
2002	45	16	3	2	1	1	1	1	0	-1	2	11	3	0	2320	98	4	1	1
2002	33	14	1	2	0	0	0	0	0	-1	1	1	2	0	2321	17	4	2	1
2002	63	13	1	2	0	0	0	0	0	-1	1	10	2	0	2322	17	4	1	1
2002	20	12	1	2	1	2	2	1	1	1	1	6	2	5	2323	5	4	 	1
2002	25	15	1	2	1	2	1	0	0	-1	1	12	2	0	2324	14	4	1	2
2002	27	15	1	2	0	0	0	0	0	-1	1	7	2	0	2325	23	4	1	1
2002	36	14	1	2	1	1	0	0	1	2	1	9	2	5	2326	19	4	2	2
2002	27	14	1	1	1	1	2	1	0	-1	1	1	2	0	2327	16	4	1	2
2002	21	12	1	2	0	0	0	0	0	-1	1	9	2	0	2328	98	4	 	2
2002	30	14	2	1	1	2	1	2	4	3	1	2	2	2	2329	18	3	2	2
2002	75	12	1	2	1	2	0	0	1	2	2	99	2	5	2330	10	3	1	1
2002	71	18	3	1	8	2	2	0	0	-1	2	11	3	0	2331	13	3	1	2
2002	55	20	4	2	0	0	0	0	0	-1	1	11	3	0	2332	18	3	1	1
2002	64	12	1	2	0	0	0	0	0	-1	1	5	2	0	2333	14	3	1	1
2002	28	16	2	1	1	2	2	1	1	1	1	2	2	5	2334	21	3	1	1
2002	27	12	1	1	8	2	0	0	4	1	1	12	2	2	2335	21	3	1	1
2002	57	15	1	1	0	0	0	0	0	-1	1	7	2	0	2336	17	3	 	 
2002	61	16	1	1	0	0	0	0	0	-1	2	2	2	0	2337	20	3	1	1
2002	31	18	3	1	0	0	0	0	0	-1	1	5	3	0	2338	15	3	1	1
2002	52	16	3	2	1	1	0	0	1	2	1	8	3	5	2339	23	3	1	1
2002	82	12	1	2	0	0	0	0	0	-1	2	6	2	0	2340	7	3	1	1
2002	54	12	1	2	0	0	0	0	0	-1	2	3	2	0	2341	16	3	1	1
2002	30	14	1	1	0	0	0	0	0	-1	1	6	2	0	2342	19	3	2	1
2002	29	13	1	2	1	2	0	0	2	2	1	10	2	4	2343	17	3	2	2
2002	40	9	0	1	8	2	1	1	0	-1	1	5	1	0	2344	19	3	2	2
2002	45	12	1	1	0	0	0	0	0	-1	1	3	2	0	2345	11	3	1	1
2002	34	13	1	2	0	0	0	0	0	-1	1	6	2	0	2346	18	3	1	1
2002	39	12	1	2	0	0	0	0	0	-1	1	9	2	0	2347	20	3	1	1
2002	78	10	0	1	2	2	1	0	1	5	2	6	1	5	2348	16	3	1	1
2002	27	12	1	2	2	3	0	0	3	5	2	7	2	3	2349	12	3	2	1
2002	32	14	1	1	1	2	1	1	0	-1	1	6	2	0	2350	18	3	2	2
2002	59	12	1	2	0	0	0	0	0	-1	2	2	2	0	2351	9	3	2	 
2002	40	14	1	2	0	0	0	0	0	-1	1	3	2	0	2352	20	3	1	1
2002	50	15	1	2	0	0	0	0	0	-1	1	12	2	0	2353	23	3	1	1
2002	37	13	1	1	8	2	1	1	1	1	1	5	2	5	2354	21	3	1	1
2002	39	18	4	2	8	2	0	0	1	3	1	4	3	5	2355	18	3	1	1
2002	54	12	1	2	0	0	0	0	0	-1	1	5	2	0	2356	21	3	1	1
2002	74	15	1	1	0	0	0	0	0	-1	2	6	2	0	2357	13	3	1	1
2002	22	13	1	1	1	1	1	1	2	2	1	7	2	4	2358	14	3	 	2
2002	58	0	0	1	2	1	0	0	1	3	1	12	1	5	2359	12	3	 	1
2002	32	14	2	2	0	0	0	0	0	-1	1	6	2	0	2360	18	3	1	1
2002	71	17	4	2	0	0	0	0	0	-1	1	9	3	0	2361	12	9	1	1
2002	83	12	1	2	0	0	0	0	0	-1	2	1	2	0	2362	11	9	1	1
2002	87	20	4	2	0	0	0	0	0	-1	1	5	3	0	2363	12	9	1	1
2002	77	15	4	2	0	0	0	0	0	-1	1	1	3	0	2364	16	9	1	1
2002	75	8	0	1	1	2	1	0	0	-1	1	1	1	0	2365	19	9	1	1
2002	35	15	2	2	0	0	0	0	0	-1	1	6	2	0	2366	22	9	1	1
2002	32	12	1	2	8	2	1	1	0	-1	1	5	2	0	2367	10	9	2	2
2002	32	11	0	2	0	0	0	0	0	-1	1	12	1	0	2368	21	9	1	1
2002	32	14	1	1	0	0	0	0	0	-1	2	12	2	0	2369	14	9	2	2
2002	19	11	1	1	0	0	0	0	0	-1	1	10	2	0	2370	9	9	 	 
2002	21	11	0	2	0	0	0	0	0	-1	2	8	1	0	2371	10	9	 	2
2002	53	16	3	2	1	1	2	2	0	-1	2	7	3	0	2372	17	9	1	1
2002	65	12	1	2	0	0	0	0	0	-1	2	1	2	0	2373	24	2	1	1
2002	33	12	1	1	0	0	0	0	0	-1	1	6	2	0	2374	17	2	2	2
2002	35	10	1	1	0	0	0	0	0	-1	2	10	2	0	2375	1	2	1	2
2002	52	16	3	1	8	1	2	2	1	3	1	6	3	5	2376	20	2	1	1
2002	63	12	1	2	0	0	0	0	0	-1	1	9	2	0	2377	21	2	1	1
2002	53	13	1	1	0	0	0	0	0	-1	2	9	2	0	2378	16	2	1	1
2002	74	11	0	2	0	0	0	0	0	-1	2	11	1	0	2379	14	2	1	1
2002	76	8	0	2	1	1	2	0	1	0	2	9	1	5	2380	14	2	2	2
2002	38	12	1	1	0	0	0	0	0	-1	1	7	2	0	2381	23	2	2	2
2002	30	12	1	1	0	0	0	0	0	-1	1	6	2	0	2382	20	2	1	1
2002	61	12	1	2	1	2	2	0	5	5	2	5	2	1	2383	98	2	2	2
2002	53	9	1	1	2	1	0	0	2	10	2	5	2	4	2384	12	2	2	2
2002	23	12	1	2	1	2	2	1	0	-1	2	3	2	0	2385	8	2	 	2
2002	52	12	1	2	0	0	0	0	0	-1	1	7	2	0	2386	12	2	1	1
2002	43	9	0	1	0	0	0	0	0	-1	1	2	1	0	2387	21	2	2	1
2002	48	12	1	1	1	2	0	0	1	2	1	7	2	5	2388	18	2	2	2
2002	30	12	1	1	1	2	2	1	0	-1	1	7	2	0	2389	11	2	 	2
2002	67	13	1	1	0	0	0	0	0	-1	2	3	2	0	2390	16	2	2	2
2002	46	20	4	2	0	0	0	0	0	-1	1	12	3	0	2391	17	5	1	1
2002	45	17	1	2	1	2	1	2	5	5	2	11	2	1	2392	24	5	2	2
2002	37	12	1	2	8	2	0	0	1	6	1	12	2	5	2393	10	5	2	2
2002	27	14	1	2	1	1	2	1	0	-1	1	7	2	0	2394	11	5	1	2
2002	24	13	1	2	0	0	0	0	0	-1	1	11	2	0	2395	17	5	1	1
2002	31	16	2	2	0	0	0	0	0	-1	1	9	2	0	2396	13	5	1	1
2002	32	14	1	2	0	0	0	0	0	-1	1	11	2	0	2397	19	5	1	1
2002	72	12	1	2	1	2	2	0	1	2	2	3	2	5	2398	15	5	1	1
2002	34	10	1	1	1	2	0	0	3	3	1	3	2	3	2399	15	5	2	2
2002	25	17	1	1	1	2	2	2	0	-1	1	3	2	0	2400	15	5	2	2
2002	21	13	1	1	0	0	0	0	0	-1	1	7	2	0	2401	20	5	 	2
2002	26	10	1	2	0	0	0	0	0	-1	1	4	2	0	2402	10	5	1	1
2002	80	16	3	2	0	0	0	0	0	-1	1	2	3	0	2403	24	5	1	1
2002	68	12	1	2	0	0	0	0	0	-1	1	5	2	0	2404	14	5	1	1
2002	52	16	3	2	1	2	2	2	0	-1	1	6	3	0	2405	21	6	1	1
2002	49	18	4	2	0	0	0	0	0	-1	1	6	3	0	2406	19	6	1	1
2002	30	12	1	1	0	0	0	0	0	-1	2	8	2	0	2407	16	6	2	2
2002	29	12	1	2	0	0	0	0	0	-1	1	6	2	0	2408	21	6	2	2
2002	34	12	1	1	8	2	0	0	2	3	2	12	2	4	2409	16	6	1	2
2002	77	14	1	1	1	1	1	0	0	-1	2	2	2	0	2410	13	6	1	1
2002	69	12	1	1	0	0	0	0	0	-1	2	3	2	0	2411	14	6	1	1
2002	60	18	4	2	0	0	0	0	0	-1	2	11	3	0	2412	16	6	1	1
2002	43	13	1	1	1	3	2	2	1	2	1	5	2	5	2413	19	6	1	1
2002	40	15	1	2	1	2	1	1	0	-1	1	5	2	0	2414	20	6	1	1
2002	48	7	0	2	0	0	0	0	0	-1	2	8	1	0	2415	9	6	2	2
2002	67	10	1	1	0	0	0	0	0	-1	2	6	2	0	2416	24	6	1	1
2002	70	13	1	2	0	0	0	0	0	-1	2	1	2	0	2417	5	6	2	2
2002	58	12	1	2	0	0	0	0	0	-1	2	98	2	0	2418	98	6	1	1
2002	21	13	1	2	0	0	0	0	0	-1	2	4	2	0	2419	7	6	 	2
2002	28	9	1	1	0	0	0	0	0	-1	2	10	2	0	2420	4	6	2	2
2002	23	11	0	2	0	0	0	0	0	-1	1	6	1	0	2421	24	6	 	1
2002	61	9	0	1	1	3	3	0	2	2	2	10	1	4	2422	24	6	2	2
2002	62	12	1	1	1	1	1	1	0	-1	1	6	2	0	2423	18	6	1	1
2002	47	8	0	1	0	0	0	0	0	-1	2	11	1	0	2424	9	6	2	1
2002	59	12	1	1	0	0	0	0	0	-1	2	10	2	0	2425	11	6	1	2
2002	67	11	0	1	0	0	0	0	0	-1	2	1	1	0	2426	15	6	2	2
2002	56	12	1	2	2	1	1	1	1	3	1	7	2	5	2427	16	6	2	2
2002	50	12	1	1	1	2	0	0	5	1	2	1	2	1	2428	98	6	2	2
2002	64	0	0	1	1	2	1	0	0	-1	2	12	1	0	2429	7	6	1	1
2002	52	12	1	2	0	0	0	0	0	-1	2	9	2	0	2430	11	6	2	2
2002	70	6	0	2	1	2	2	0	1	4	2	5	1	5	2431	24	6	2	2
2002	59	12	1	2	1	2	0	0	1	2	2	9	2	5	2432	7	6	1	1
2002	36	12	1	2	0	0	0	0	0	-1	1	2	2	0	2433	19	6	1	1
2002	59	17	4	1	0	0	0	0	0	-1	1	1	3	0	2434	22	7	1	1
2002	58	11	0	2	0	0	0	0	0	-1	2	4	1	0	2435	24	7	1	2
2002	30	13	1	2	0	0	0	0	0	-1	2	8	2	0	2436	13	7	2	2
2002	42	12	1	2	0	0	0	0	0	-1	1	3	2	0	2437	20	7	1	1
2002	21	13	1	2	1	2	2	1	5	12	2	2	2	1	2438	98	7	 	2
2002	29	16	1	2	0	0	0	0	0	-1	1	6	2	0	2439	20	7	1	1
2002	43	16	3	1	0	0	0	0	0	-1	1	5	3	0	2440	23	7	1	1
2002	52	16	3	2	1	2	2	1	3	3	1	9	3	3	2441	21	7	1	1
2002	33	15	2	2	1	2	1	2	0	-1	1	9	2	0	2442	20	7	1	1
2002	37	15	2	1	0	0	0	0	0	-1	1	12	2	0	2443	20	7	1	1
2002	31	13	1	2	1	2	0	0	1	2	1	8	2	5	2444	21	7	2	1
2002	50	17	3	1	1	1	1	1	0	-1	1	8	3	0	2445	22	7	1	1
2002	35	12	1	2	0	0	0	0	0	-1	1	2	2	0	2446	21	7	1	1
2002	47	14	2	2	0	0	0	0	0	-1	1	10	2	0	2447	23	7	2	1
2002	46	12	1	2	2	1	2	1	4	2	1	5	2	2	2448	16	7	2	1
2002	29	16	3	2	1	2	0	0	2	1	1	2	3	4	2449	22	7	2	1
2002	22	14	1	1	1	2	1	0	0	-1	1	2	2	0	2450	23	7	 	1
2002	48	12	1	1	0	0	0	0	0	-1	2	6	2	0	2451	20	7	1	1
2002	29	14	1	1	0	0	0	0	0	-1	1	6	2	0	2452	21	7	2	2
2002	36	12	1	2	1	2	0	0	4	1	1	10	2	2	2453	22	7	1	1
2002	59	15	1	2	0	0	0	0	0	-1	2	10	2	0	2454	20	7	1	1
2002	52	16	4	1	2	2	1	0	0	-1	1	10	3	0	2455	23	7	1	1
2002	51	16	3	2	0	0	0	0	0	-1	1	4	3	0	2456	23	7	1	1
2002	37	16	1	2	0	0	0	0	0	-1	1	12	2	0	2457	23	7	2	1
2002	37	10	1	2	0	0	0	0	0	-1	1	12	2	0	2458	22	7	1	1
2002	52	12	1	2	0	0	0	0	0	-1	1	1	2	0	2459	23	7	2	2
2002	62	16	4	1	0	0	0	0	0	-1	1	3	3	0	2460	21	7	1	1
2002	54	10	0	2	0	0	0	0	0	-1	2	11	1	0	2461	17	7	2	2
2002	49	10	0	2	1	1	2	0	1	1	1	1	1	5	2462	19	7	1	2
2002	56	12	1	2	1	2	0	0	4	12	2	6	2	2	2463	9	7	1	2
2002	66	12	1	2	0	0	0	0	0	-1	2	4	2	0	2464	17	7	1	1
2002	31	11	0	1	1	2	2	2	4	3	1	2	1	2	2465	21	7	1	2
2002	56	15	2	2	1	3	0	0	3	3	1	6	2	3	2466	15	7	1	1
2002	25	10	0	2	0	0	0	0	0	-1	1	10	1	0	2467	17	7	1	1
2002	85	9	0	2	0	0	0	0	0	-1	2	8	1	0	2468	24	7	1	1
2002	32	12	1	2	1	1	1	1	0	-1	2	6	2	0	2469	14	7	2	2
2002	86	8	0	2	0	0	0	0	0	-1	2	98	1	0	2470	7	7	2	2
2002	70	16	3	1	1	2	1	0	1	4	1	9	3	5	2471	23	7	1	1
2002	33	12	1	2	1	2	0	0	2	0	2	4	2	4	2472	9	7	1	1
2002	80	15	1	2	1	2	2	0	0	-1	2	7	2	0	2473	22	7	1	1
2002	85	8	0	2	0	0	0	0	0	-1	2	11	1	0	2474	9	7	1	1
2002	49	9	1	2	0	0	0	0	0	-1	2	11	2	0	2475	8	7	1	2
2002	67	11	0	2	2	3	0	0	4	6	2	12	1	2	2476	3	7	1	1
2002	36	12	1	2	1	1	1	0	0	-1	1	3	2	0	2477	13	7	1	2
2002	24	12	1	2	0	0	0	0	0	-1	2	8	2	0	2478	9	7	 	2
2002	40	12	1	2	0	0	0	0	0	-1	1	3	2	0	2479	18	7	1	1
2002	34	12	1	2	8	2	0	0	2	1	1	2	2	4	2480	16	7	1	1
2002	65	12	1	1	0	0	0	0	0	-1	2	6	2	0	2481	9	7	1	1
2002	25	8	0	2	1	2	2	1	2	4	2	7	1	4	2482	12	7	2	2
2002	61	15	2	2	1	1	0	0	1	1	1	2	2	5	2483	20	1	1	1
2002	56	17	4	2	2	1	1	1	0	-1	1	6	3	0	2484	20	1	1	1
2002	69	18	4	2	0	0	0	0	0	-1	2	4	3	0	2485	23	1	1	1
2002	18	10	0	1	0	0	0	0	0	-1	1	12	1	0	2486	22	1	 	 
2002	51	16	3	2	1	2	0	0	1	5	1	12	3	5	2487	20	1	1	1
2002	72	12	1	2	0	0	0	0	0	-1	1	5	2	0	2488	11	1	1	1
2002	19	13	1	2	2	3	2	1	1	1	2	1	2	5	2489	98	5	 	 
2002	53	10	0	1	0	0	0	0	0	-1	2	3	1	0	2490	11	5	1	1
2002	33	10	1	1	0	0	0	0	0	-1	2	7	2	0	2491	20	5	2	2
2002	46	13	1	1	0	0	0	0	0	-1	1	12	2	0	2492	19	5	1	1
2002	33	12	1	2	1	2	2	1	1	1	2	5	2	5	2493	19	5	2	2
2002	49	16	3	2	1	2	0	0	2	1	1	5	3	4	2494	24	5	 	 
2002	39	12	0	2	1	1	1	1	0	-1	2	6	1	0	2495	7	5	2	1
2002	77	12	1	1	0	0	0	0	0	-1	2	12	2	0	2496	1	5	1	2
2002	53	6	0	1	0	0	0	0	0	-1	2	12	1	0	2497	6	5	2	2
2002	25	13	1	1	1	2	1	2	0	-1	1	3	2	0	2498	16	5	2	2
2002	75	11	1	2	0	0	0	0	0	-1	2	8	2	0	2499	24	5	1	1
2002	40	11	1	2	0	0	0	0	0	-1	1	3	2	0	2500	20	5	1	1
2002	56	12	1	2	0	0	0	0	0	-1	2	8	2	0	2501	15	5	2	1
2002	47	16	3	2	1	2	0	0	4	4	2	8	3	2	2502	24	5	1	1
2002	40	12	1	2	0	0	0	0	0	-1	2	11	2	0	2503	18	5	2	2
2002	61	13	1	2	1	3	1	2	1	1	1	9	2	5	2504	24	5	2	2
2002	35	13	1	2	1	3	0	0	4	4	1	2	2	2	2505	19	5	1	1
2002	45	12	1	2	1	2	2	1	0	-1	2	7	2	0	2506	24	5	 	1
2002	39	10	0	1	0	0	0	0	0	-1	1	8	1	0	2507	24	5	2	2
2002	57	12	1	2	0	0	0	0	0	-1	2	7	2	0	2508	19	3	1	1
2002	73	12	1	2	1	2	2	1	5	2	2	10	2	1	2509	98	3	2	2
2002	45	13	1	2	2	1	1	1	0	-1	2	1	2	0	2510	18	3	1	2
2002	45	17	3	2	0	0	0	0	0	-1	1	6	3	0	2511	20	3	1	1
2002	48	12	1	1	0	0	0	0	0	-1	2	2	2	0	2512	18	3	1	1
2002	52	12	1	2	0	0	0	0	0	-1	2	3	2	0	2513	18	3	2	2
2002	67	10	0	1	1	2	2	0	1	2	1	1	1	5	2514	15	3	1	1
2002	37	12	1	1	0	0	0	0	0	-1	2	12	2	0	2515	98	3	1	1
2002	40	9	0	1	0	0	0	0	0	-1	2	4	1	0	2516	18	3	2	2
2002	34	13	1	1	0	0	0	0	0	-1	2	9	2	0	2517	13	3	2	2
2002	71	16	3	2	0	0	0	0	0	-1	2	10	3	0	2518	24	3	1	1
2002	80	8	0	2	0	0	0	0	0	-1	2	4	1	0	2519	11	3	1	1
2002	39	12	1	2	0	0	0	0	0	-1	1	8	2	0	2520	18	3	1	2
2002	80	10	0	2	1	2	2	0	3	8	2	3	1	3	2521	12	3	1	1
2002	37	12	1	2	1	2	0	0	3	4	2	1	2	3	2522	12	3	1	1
2002	18	11	0	1	0	0	0	0	0	-1	1	12	1	0	2523	11	3	 	 
2002	83	8	0	2	0	0	0	0	0	-1	2	4	1	0	2524	98	3	1	1
2002	63	12	1	1	0	0	0	0	0	-1	2	4	2	0	2525	24	3	1	1
2002	39	14	1	1	1	2	1	1	0	-1	2	12	2	0	2526	19	3	1	1
2002	38	14	1	2	2	2	0	0	4	1	1	4	2	2	2527	16	7	1	1
2002	26	13	1	1	0	0	0	0	0	-1	1	7	2	0	2528	21	7	2	2
2002	75	17	1	2	0	0	0	0	0	-1	2	10	2	0	2529	24	7	1	1
2002	66	12	1	1	1	2	0	0	1	2	2	5	2	5	2530	13	7	1	1
2002	75	13	1	2	8	2	0	0	3	3	2	5	2	3	2531	9	7	1	1
2002	71	16	3	1	1	2	2	0	1	2	1	11	3	5	2532	21	7	1	1
2002	66	14	1	1	0	0	0	0	0	-1	1	1	2	0	2533	9	3	2	2
2002	23	12	1	1	0	0	0	0	0	-1	1	7	2	0	2534	21	3	 	1
2002	25	18	3	1	1	1	1	1	1	3	2	4	3	5	2535	23	3	1	2
2002	47	14	2	2	0	0	0	0	0	-1	1	99	2	0	2536	12	9	1	1
2002	40	16	3	2	1	1	0	0	2	2	1	11	3	4	2537	23	9	1	1
2002	25	12	1	1	1	2	1	2	0	-1	2	99	2	0	2538	23	9	2	2
2002	46	12	1	2	1	1	0	0	4	3	2	10	2	2	2539	21	9	2	2
2002	46	12	1	2	2	2	2	1	1	5	2	5	2	5	2540	18	3	2	1
2002	26	19	4	2	1	2	0	0	2	1	1	12	3	4	2541	11	3	1	1
2002	36	12	1	2	8	2	0	0	1	2	2	1	2	5	2542	15	3	1	1
2002	50	16	3	1	0	0	0	0	0	-1	1	4	3	0	2543	23	3	1	1
2002	99	16	3	1	2	2	2	1	1	2	1	12	3	5	2544	18	3	1	1
2002	54	18	4	1	2	3	1	1	0	-1	1	9	3	0	2545	19	3	2	2
2002	34	16	3	2	0	0	0	0	0	-1	1	6	3	0	2546	23	3	2	2
2002	22	15	2	1	0	0	0	0	0	-1	1	5	2	0	2547	98	3	 	1
2002	69	15	1	1	0	0	0	0	0	-1	2	1	2	0	2548	23	9	1	1
2002	21	12	1	2	0	0	0	0	0	-1	2	2	2	0	2549	8	9	 	2
2002	36	16	3	1	1	1	2	2	1	2	1	9	3	5	2550	21	9	1	1
2002	48	16	1	1	0	0	0	0	0	-1	1	12	2	0	2551	24	9	1	1
2002	32	12	1	2	8	3	2	1	0	-1	2	6	2	0	2552	15	2	1	2
2002	40	11	0	1	1	2	0	0	1	4	2	11	1	5	2553	16	2	1	1
2002	68	6	0	1	8	1	8	0	0	-1	2	99	1	0	2554	24	2	 	 
2002	38	15	1	2	0	0	0	0	0	-1	1	11	2	0	2555	24	2	 	 
2002	30	10	0	2	1	3	0	0	2	2	2	12	1	4	2556	24	2	 	 
2002	26	12	1	2	1	3	1	1	3	4	1	9	2	3	2557	12	2	 	 
2002	26	13	1	1	0	0	0	0	0	-1	1	6	2	0	2558	19	2	1	2
2002	38	12	1	1	0	0	0	0	0	-1	2	9	2	0	2559	19	2	1	1
2002	22	14	1	2	0	0	0	0	0	-1	1	12	2	0	2560	15	2	 	1
2002	44	16	3	2	2	2	2	0	1	1	1	5	3	5	2561	24	2	1	1
2002	47	12	1	2	2	3	1	2	5	8	2	2	2	1	2562	98	2	2	2
2002	31	14	1	2	1	2	2	1	0	-1	2	7	2	0	2563	24	2	1	1
2002	88	10	0	1	0	0	0	0	0	-1	2	1	1	0	2564	9	2	1	1
2002	56	15	2	1	0	0	0	0	0	-1	1	6	2	0	2565	20	2	1	1
2002	40	18	4	2	0	0	0	0	0	-1	1	10	3	0	2566	19	2	1	1
2002	64	12	1	2	0	0	0	0	0	-1	1	5	2	0	2567	15	2	1	1
2002	55	14	1	2	8	2	1	1	1	0	1	4	2	5	2568	22	2	1	1
2002	49	16	3	1	0	0	0	0	0	-1	1	8	3	0	2569	20	7	1	2
2002	60	12	1	2	0	0	0	0	0	-1	1	11	2	0	2570	23	7	1	1
2002	52	14	1	1	0	0	0	0	0	-1	2	5	2	0	2571	21	7	1	1
2002	42	12	1	1	0	0	0	0	0	-1	2	99	2	0	2572	24	4	2	1
2002	65	16	3	2	1	2	2	0	1	3	2	3	3	5	2573	16	4	2	2
2002	76	13	1	2	1	2	0	0	1	4	2	12	2	5	2574	19	8	1	1
2002	53	12	1	1	0	0	0	0	0	-1	1	7	2	0	2575	16	8	2	2
2002	69	10	0	1	8	1	1	0	1	1	2	3	1	5	2576	98	8	1	1
2002	70	11	0	1	1	2	0	0	1	6	2	12	1	5	2577	20	3	1	1
2002	44	14	1	1	0	0	0	0	0	-1	1	11	2	0	2578	17	3	1	1
2002	61	12	1	2	0	0	0	0	0	-1	2	1	2	0	2579	10	3	2	2
2002	47	12	1	2	0	0	0	0	0	-1	2	98	2	0	2580	20	3	1	1
2002	34	19	4	1	1	2	2	1	0	-1	1	1	3	0	2581	23	9	 	2
2002	58	14	1	1	0	0	0	0	0	-1	1	4	2	0	2582	23	5	1	1
2002	23	16	3	1	0	0	0	0	0	-1	1	8	3	0	2583	9	3	 	2
2002	23	12	1	2	2	2	0	0	3	2	2	9	2	3	2584	12	3	 	 
2002	36	14	2	2	0	0	0	0	0	-1	2	4	2	0	2585	15	3	1	2
2002	86	12	1	2	0	0	0	0	0	-1	2	8	2	0	2586	2	3	1	1
2002	85	12	0	2	1	2	1	0	0	-1	2	9	1	0	2587	8	3	1	1
2002	89	12	1	2	0	0	0	0	0	-1	2	98	2	0	2588	98	7	1	1
2002	25	13	1	1	8	2	2	1	3	3	1	5	2	3	2589	9	5	2	2
2002	32	12	1	1	0	0	0	0	0	-1	2	4	2	0	2590	11	5	2	2
2002	21	15	1	2	1	1	0	0	1	4	1	2	2	5	2591	9	5	 	2
2002	72	16	0	1	0	0	0	0	0	-1	1	1	1	0	2592	15	5	1	1
2002	48	11	0	2	8	1	1	2	0	-1	2	11	1	0	2593	18	5	2	2
2002	38	13	1	1	0	0	0	0	0	-1	1	7	2	0	2594	17	9	2	2
2002	37	13	1	2	0	0	0	0	0	-1	1	12	2	0	2595	18	9	1	1
2002	53	14	2	1	0	0	0	0	0	-1	1	5	2	0	2596	20	9	1	1
2002	63	16	3	2	0	0	0	0	0	-1	2	7	3	0	2597	24	8	1	1
2002	51	20	4	1	2	2	2	1	1	2	1	4	3	5	2598	24	8	1	1
2002	56	14	1	2	2	3	2	2	0	-1	1	12	2	0	2599	17	8	1	1
2002	32	12	1	2	0	0	0	0	0	-1	2	4	2	0	2600	3	8	2	2
2002	47	14	2	1	2	2	2	2	1	2	1	9	2	5	2601	21	8	1	1
2002	45	14	1	2	0	0	0	0	0	-1	1	1	2	0	2602	23	8	1	1
2002	45	12	1	1	0	0	0	0	0	-1	2	2	2	0	2603	2	4	2	1
2002	46	12	1	1	0	0	0	0	0	-1	1	8	2	0	2604	13	4	2	2
2002	62	12	1	1	8	1	1	1	0	-1	1	4	2	0	2605	20	3	1	1
2002	46	16	3	1	1	2	0	0	2	1	1	3	3	4	2606	16	3	1	1
2002	57	12	1	2	0	0	0	0	0	-1	2	12	2	0	2607	17	3	1	1
2002	77	12	1	2	1	1	2	0	4	10	2	3	2	2	2608	98	3	1	1
2002	46	17	4	1	0	0	0	0	0	-1	1	4	3	0	2609	23	6	1	1
2002	52	12	1	2	0	0	0	0	0	-1	2	7	2	0	2610	15	9	1	2
2002	31	12	1	2	1	2	2	2	4	2	1	7	2	2	2611	19	9	2	2
2002	41	16	1	1	0	0	0	0	0	-1	1	3	2	0	2612	22	7	1	1
2002	46	12	1	1	1	2	1	2	1	2	1	11	2	5	2613	20	7	1	1
2002	73	11	1	1	1	2	2	0	0	-1	2	7	2	0	2614	8	7	1	1
2002	76	16	3	1	0	0	0	0	0	-1	1	12	3	0	2615	19	9	1	1
2002	36	16	3	2	0	0	0	0	0	-1	1	9	3	0	2616	19	9	1	1
2002	23	12	0	2	0	0	0	0	0	-1	1	10	1	0	2617	5	9	 	 
2002	67	12	1	2	0	0	0	0	0	-1	2	6	2	0	2618	98	3	1	1
2002	56	18	4	1	0	0	0	0	0	-1	1	10	3	0	2619	22	3	1	1
2002	29	16	3	2	0	0	0	0	0	-1	1	1	3	0	2620	20	2	1	2
2002	51	13	1	1	1	3	0	0	5	5	2	8	2	1	2621	13	2	2	1
2002	30	18	4	1	0	0	0	0	0	-1	1	12	3	0	2622	20	3	2	1
2002	40	16	3	1	1	1	1	1	0	-1	1	10	3	0	2623	21	3	1	1
2002	23	14	1	2	0	0	0	0	0	-1	1	4	2	0	2624	16	3	 	1
